params,mean_test_accuracy,mean_test_recall,mean_test_precision,mean_test_f1
"{'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 1}",0.69,0.7711111111111111,0.6488344988344987,0.7008612440191386
"{'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 2}",0.71,0.5599999999999999,0.7928282828282829,0.6396761133603238
"{'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 3}",0.73,0.7066666666666668,0.725079365079365,0.7123258904837853
"{'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 4}",0.75,0.6466666666666667,0.8025974025974026,0.711204481792717
"{'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 0}",,,,
"{'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 1}",0.69,0.7711111111111111,0.6488344988344987,0.7008612440191386
"{'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 2}",0.71,0.5599999999999999,0.7928282828282829,0.6396761133603238
"{'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 3}",0.73,0.7066666666666668,0.725079365079365,0.7123258904837853
"{'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 4}",0.75,0.6466666666666667,0.8025974025974026,0.711204481792717
"{'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 0}",,,,
"{'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 1}",0.69,0.7711111111111111,0.6488344988344987,0.7008612440191386
"{'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 2}",0.71,0.5599999999999999,0.7928282828282829,0.6396761133603238
"{'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 3}",0.73,0.7066666666666668,0.725079365079365,0.7123258904837853
"{'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 4}",0.75,0.6466666666666667,0.8025974025974026,0.711204481792717
"{'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 0}",,,,
"{'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 1}",0.69,0.7711111111111111,0.6488344988344987,0.7008612440191386
"{'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 2}",0.71,0.5599999999999999,0.7928282828282829,0.6396761133603238
"{'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 3}",0.73,0.7066666666666668,0.725079365079365,0.7123258904837853
"{'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 4}",0.75,0.6466666666666667,0.8025974025974026,0.711204481792717
"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 0}",,,,
"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 1}",0.69,0.7711111111111111,0.6488344988344987,0.7008612440191386
"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 2}",0.71,0.5599999999999999,0.7928282828282829,0.6396761133603238
"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 3}",0.73,0.7066666666666668,0.725079365079365,0.7123258904837853
"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 4}",0.75,0.6466666666666667,0.8025974025974026,0.711204481792717
"{'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 0}",,,,
"{'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 1}",0.69,0.7711111111111111,0.6488344988344987,0.7008612440191386
"{'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 2}",0.71,0.5599999999999999,0.7928282828282829,0.6396761133603238
"{'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 3}",0.73,0.7066666666666668,0.725079365079365,0.7123258904837853
"{'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 4}",0.75,0.6466666666666667,0.8025974025974026,0.711204481792717
"{'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 0}",,,,
"{'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 1}",0.69,0.7711111111111111,0.6488344988344987,0.7008612440191386
"{'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 2}",0.71,0.5599999999999999,0.7928282828282829,0.6396761133603238
"{'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 3}",0.73,0.7066666666666668,0.725079365079365,0.7123258904837853
"{'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 4}",0.75,0.6466666666666667,0.8025974025974026,0.711204481792717
"{'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 0}",,,,
"{'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 1}",0.69,0.7711111111111111,0.6488344988344987,0.7008612440191386
"{'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 2}",0.71,0.5599999999999999,0.7928282828282829,0.6396761133603238
"{'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 3}",0.73,0.7066666666666668,0.725079365079365,0.7123258904837853
"{'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 4}",0.75,0.6466666666666667,0.8025974025974026,0.711204481792717
"{'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 0}",,,,
"{'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 1}",0.69,0.7711111111111111,0.6488344988344987,0.7008612440191386
"{'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 2}",0.71,0.5599999999999999,0.7928282828282829,0.6396761133603238
"{'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 3}",0.73,0.7066666666666668,0.725079365079365,0.7123258904837853
"{'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 4}",0.75,0.6466666666666667,0.8025974025974026,0.711204481792717
"{'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 0}",,,,
"{'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 1}",0.69,0.7711111111111111,0.6488344988344987,0.7008612440191386
"{'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 2}",0.71,0.5599999999999999,0.7928282828282829,0.6396761133603238
"{'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 3}",0.73,0.7066666666666668,0.725079365079365,0.7123258904837853
"{'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 4}",0.75,0.6466666666666667,0.8025974025974026,0.711204481792717
"{'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 0}",,,,
"{'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 1}",0.69,0.7711111111111111,0.6488344988344987,0.7008612440191386
"{'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 2}",0.71,0.5599999999999999,0.7928282828282829,0.6396761133603238
"{'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 3}",0.73,0.7066666666666668,0.725079365079365,0.7123258904837853
"{'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 4}",0.75,0.6466666666666667,0.8025974025974026,0.711204481792717
"{'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 0}",,,,
"{'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 1}",0.69,0.7711111111111111,0.6488344988344987,0.7008612440191386
"{'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 2}",0.71,0.5599999999999999,0.7928282828282829,0.6396761133603238
"{'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 3}",0.73,0.7066666666666668,0.725079365079365,0.7123258904837853
"{'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 4}",0.75,0.6466666666666667,0.8025974025974026,0.711204481792717
"{'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 0}",,,,
"{'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 1}",0.69,0.7711111111111111,0.6488344988344987,0.7008612440191386
"{'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 2}",0.71,0.5599999999999999,0.7928282828282829,0.6396761133603238
"{'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 3}",0.73,0.7066666666666668,0.725079365079365,0.7123258904837853
"{'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 4}",0.75,0.6466666666666667,0.8025974025974026,0.711204481792717
"{'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 0}",,,,
"{'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 1}",0.69,0.7711111111111111,0.6488344988344987,0.7008612440191386
"{'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 2}",0.71,0.5599999999999999,0.7928282828282829,0.6396761133603238
"{'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 3}",0.73,0.7066666666666668,0.725079365079365,0.7123258904837853
"{'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 4}",0.75,0.6466666666666667,0.8025974025974026,0.711204481792717
"{'activation': 'identity', 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'solver': 'sgd'}",0.71,0.7444444444444445,0.6836996336996337,0.7061777418824127
"{'activation': 'identity', 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'solver': 'adam'}",0.77,0.831111111111111,0.7275524475524475,0.7750681050452217
"{'activation': 'identity', 'hidden_layer_sizes': (10,), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (10,), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.52,0.0,0.0,0.0
"{'activation': 'identity', 'hidden_layer_sizes': (10,), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.77,0.831111111111111,0.7275524475524475,0.7750681050452217
"{'activation': 'identity', 'hidden_layer_sizes': (10,), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (10,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.71,0.7444444444444445,0.6836996336996337,0.7061777418824127
"{'activation': 'identity', 'hidden_layer_sizes': (10,), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.77,0.831111111111111,0.7275524475524475,0.7750681050452217
"{'activation': 'identity', 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.8027777777777778,0.7946836788942052
"{'activation': 'identity', 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'sgd'}",0.76,0.8311111111111111,0.7124242424242424,0.7668352699931648
"{'activation': 'identity', 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8162393162393162,0.7994525956835823
"{'activation': 'identity', 'hidden_layer_sizes': (50,), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.8027777777777778,0.7946836788942052
"{'activation': 'identity', 'hidden_layer_sizes': (50,), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.52,1.0,0.5,0.6665024630541871
"{'activation': 'identity', 'hidden_layer_sizes': (50,), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8162393162393162,0.7994525956835823
"{'activation': 'identity', 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.8027777777777778,0.7946836788942052
"{'activation': 'identity', 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.76,0.8311111111111111,0.7124242424242424,0.7668352699931648
"{'activation': 'identity', 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8162393162393162,0.7994525956835823
"{'activation': 'identity', 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.8027777777777778,0.7946836788942052
"{'activation': 'identity', 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'sgd'}",0.74,0.7088888888888889,0.7475396825396825,0.722055852644088
"{'activation': 'identity', 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",0.82,0.7933333333333333,0.8247474747474748,0.8065162907268171
"{'activation': 'identity', 'hidden_layer_sizes': (100,), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.8027777777777778,0.7946836788942052
"{'activation': 'identity', 'hidden_layer_sizes': (100,), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.34,0.08222222222222222,0.18,0.11100732600732602
"{'activation': 'identity', 'hidden_layer_sizes': (100,), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.82,0.7933333333333333,0.8247474747474748,0.8065162907268171
"{'activation': 'identity', 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.8027777777777778,0.7946836788942052
"{'activation': 'identity', 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.74,0.7088888888888889,0.7475396825396825,0.722055852644088
"{'activation': 'identity', 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.82,0.7933333333333333,0.8247474747474748,0.8065162907268171
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'solver': 'sgd'}",0.71,0.7733333333333333,0.6888111888111889,0.7130331262939958
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'solver': 'adam'}",0.7999999999999999,0.7911111111111111,0.7822727272727273,0.7824089635854341
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.48,1.0,0.48,0.6482758620689655
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.7999999999999999,0.7911111111111111,0.7822727272727273,0.7824089635854341
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.71,0.7733333333333333,0.6888111888111889,0.7130331262939958
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.7999999999999999,0.7911111111111111,0.7822727272727273,0.7824089635854341
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.8027777777777778,0.7946836788942052
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",0.76,0.8933333333333333,0.6958208458208459,0.78167325428195
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8016666666666667,0.7941057635175283
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.8027777777777778,0.7946836788942052
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.6,0.8711111111111111,0.5539358577439073,0.6746852432369673
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8016666666666667,0.7941057635175283
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.8027777777777778,0.7946836788942052
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.76,0.8933333333333333,0.6958208458208459,0.78167325428195
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8016666666666667,0.7941057635175283
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'solver': 'sgd'}",0.76,0.7488888888888889,0.7488888888888889,0.7458585858585859
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8016666666666667,0.7941057635175283
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.45999999999999996,0.9155555555555555,0.4670897832817337,0.6180371352785146
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8016666666666667,0.7941057635175283
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.76,0.7488888888888889,0.7488888888888889,0.7458585858585859
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8016666666666667,0.7941057635175283
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10, 10), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10, 10), 'learning_rate': 'constant', 'solver': 'sgd'}",0.7,0.6466666666666667,0.7054578754578754,0.6619374523264683
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10, 10), 'learning_rate': 'constant', 'solver': 'adam'}",0.8,0.7733333333333332,0.7998268398268399,0.7824089635854341
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10, 10), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10, 10), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.58,0.831111111111111,0.5452472527472526,0.6563166109253065
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10, 10), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.8,0.7733333333333332,0.7998268398268399,0.7824089635854341
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10, 10), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10, 10), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.7,0.6466666666666667,0.7054578754578754,0.6619374523264683
"{'activation': 'identity', 'hidden_layer_sizes': (10, 10, 10), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8,0.7733333333333332,0.7998268398268399,0.7824089635854341
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",0.72,0.7511111111111111,0.6928049728049728,0.7172234935163997
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8016666666666667,0.7941057635175283
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.51,0.9800000000000001,0.4958823529411765,0.6573070607553367
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8016666666666667,0.7941057635175283
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.8,0.7933333333333333,0.7899572649572649,0.7867785405542842
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.72,0.7511111111111111,0.6928049728049728,0.7172234935163997
"{'activation': 'identity', 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8016666666666667,0.7941057635175283
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.8027777777777778,0.7946836788942052
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'solver': 'sgd'}",0.75,0.7911111111111111,0.7154312354312355,0.7497046965239186
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8016666666666667,0.7941057635175283
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.8027777777777778,0.7946836788942052
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.5199999999999999,0.18888888888888888,0.5,0.25076923076923074
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8016666666666667,0.7941057635175283
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.8027777777777778,0.7946836788942052
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.75,0.7911111111111111,0.7154312354312355,0.7497046965239186
"{'activation': 'identity', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8099999999999999,0.7933333333333333,0.8016666666666667,0.7941057635175283
"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.7899999999999999,0.7955555555555556,0.78,0.7847903180410921
"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'solver': 'sgd'}",0.52,0.0,0.0,0.0
"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'solver': 'adam'}",0.79,0.7511111111111111,0.7988888888888889,0.7728654970760234
"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.7899999999999999,0.7955555555555556,0.78,0.7847903180410921
"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.52,0.0,0.0,0.0
"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.79,0.7511111111111111,0.7988888888888889,0.7728654970760234
"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.7899999999999999,0.7955555555555556,0.78,0.7847903180410921
"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.52,0.0,0.0,0.0
"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.79,0.7511111111111111,0.7988888888888889,0.7728654970760234
"{'activation': 'logistic', 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.76,0.7555555555555555,0.7505106005106006,0.7430576868428531
"{'activation': 'logistic', 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'sgd'}",0.54,0.08888888888888888,0.3,0.13426573426573424
"{'activation': 'logistic', 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",0.8100000000000002,0.7511111111111111,0.8377777777777778,0.7900653594771242
"{'activation': 'logistic', 'hidden_layer_sizes': (50,), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.76,0.7555555555555555,0.7505106005106006,0.7430576868428531
"{'activation': 'logistic', 'hidden_layer_sizes': (50,), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.48,1.0,0.48,0.6482758620689655
"{'activation': 'logistic', 'hidden_layer_sizes': (50,), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.8100000000000002,0.7511111111111111,0.8377777777777778,0.7900653594771242
"{'activation': 'logistic', 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.76,0.7555555555555555,0.7505106005106006,0.7430576868428531
"{'activation': 'logistic', 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.52,0.0,0.0,0.0
"{'activation': 'logistic', 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8100000000000002,0.7511111111111111,0.8377777777777778,0.7900653594771242
"{'activation': 'logistic', 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.814957264957265,0.7984056475374285
"{'activation': 'logistic', 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'sgd'}",0.52,0.0,0.0,0.0
"{'activation': 'logistic', 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",0.8400000000000001,0.7911111111111111,0.8627777777777779,0.8239834881320951
"{'activation': 'logistic', 'hidden_layer_sizes': (100,), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.814957264957265,0.7984056475374285
"{'activation': 'logistic', 'hidden_layer_sizes': (100,), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.52,0.0,0.0,0.0
"{'activation': 'logistic', 'hidden_layer_sizes': (100,), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.8400000000000001,0.7911111111111111,0.8627777777777779,0.8239834881320951
"{'activation': 'logistic', 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.8099999999999999,0.7933333333333333,0.814957264957265,0.7984056475374285
"{'activation': 'logistic', 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.52,0.0,0.0,0.0
"{'activation': 'logistic', 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8400000000000001,0.7911111111111111,0.8627777777777779,0.8239834881320951
